|trigger_name|name        |error_radius|time                   |end_time               |trigger_time           |trigger_type|geo_long|geo_lat |localization_source|
|bn140628393 |TGF140628393|     23.8667|2014-06-28 09:23:17.096|2014-06-28 09:30:23.087|2014-06-28 09:25:33.562|TGF         |283.2000|  7.3000|Fermi, GBM FSW     |
|bn140624292 |TGF140624292|     29.9667|2014-06-24 06:58:46.471|2014-06-24 07:09:00.881|2014-06-24 07:01:00.761|TGF         |356.3000|  4.9500|Fermi, GBM FSW     |
|bn140623885 |TGF140623885|     50.0000|2014-06-23 21:12:05.848|2014-06-23 21:22:20.256|2014-06-23 21:14:21.465|TGF         | 90.0833| 23.6500|Fermi, GBM FSW     |
|bn140620586 |TGF140620586|     33.4667|2014-06-20 14:02:01.804|2014-06-20 14:10:46.100|2014-06-20 14:04:14.158|TGF         |271.4333|  8.5333|Fermi, GBM FSW     |
|bn140615297 |TGF140615297|     32.3667|2014-06-15 07:04:39.815|2014-06-15 07:14:54.225|2014-06-15 07:06:58.425|TGF         | 69.1000|  2.9333|Fermi, GBM FSW     |
|bn140607857 |TGF140607857|     24.5167|2014-06-07 20:31:08.934|2014-06-07 20:41:23.343|2014-06-07 20:33:23.848|TGF         |116.2500|  2.2167|Fermi, GBM FSW     |
|bn140603720 |TGF140603720|     30.9667|2014-06-03 17:15:03.508|2014-06-03 17:25:17.919|2014-06-03 17:17:22.311|TGF         | 10.3667|  1.1167|Fermi, GBM FSW     |
|bn140531408 |TGF140531408|     50.0000|2014-05-31 09:44:49.675|2014-05-31 09:55:04.085|2014-05-31 09:47:07.005|TGF         |123.9000| 12.3000|Fermi, GBM FSW     |
|bn140529201 |TGF140529201|     35.8333|2014-05-29 04:47:31.015|2014-05-29 04:57:45.424|2014-05-29 04:49:43.801|TGF         | 83.2833|  9.6500|Fermi, GBM FSW     |
|bn140522396 |TGF140522396|     34.6167|2014-05-22 09:28:39.266|2014-05-22 09:38:53.676|2014-05-22 09:30:54.932|TGF         |116.5000| 24.4833|Fermi, GBM FSW     |
|bn140520699 |TGF140520699|     26.2500|2014-05-20 16:44:17.603|2014-05-20 16:54:32.012|2014-05-20 16:46:34.389|TGF         |143.7000| -6.8667|Fermi, GBM FSW     |
|bn140519764 |TGF140519764|     24.7833|2014-05-19 18:18:34.946|2014-05-19 18:28:49.356|2014-05-19 18:20:48.244|TGF         | 85.7667| 12.3167|Fermi, GBM FSW     |
|bn140515334 |TGF140515334|     28.6333|2014-05-15 07:58:28.588|2014-05-15 08:05:50.963|2014-05-15 08:00:43.742|TGF         |284.6500|  8.2167|Fermi, GBM FSW     |
|bn140511964 |TGF140511964|     34.6667|2014-05-11 23:05:42.924|2014-05-11 23:15:40.949|2014-05-11 23:07:56.398|TGF         |103.9000| -1.1500|Fermi, GBM FSW     |
|bn140429692 |TGF140429692|     28.7333|2014-04-29 16:35:15.289|2014-04-29 16:44:24.161|2014-04-29 16:36:24.730|TGF         |118.6000|  1.8667|Fermi, GBM FSW     |
|bn140429267 |TGF140429267|     22.0500|2014-04-29 06:22:08.821|2014-04-29 06:32:23.231|2014-04-29 06:24:27.079|TGF         |120.3667|-13.1833|Fermi, GBM FSW     |
|bn140428536 |TGF140428536|     23.3333|2014-04-28 12:49:07.708|2014-04-28 12:59:13.926|2014-04-28 12:51:19.262|TGF         | 11.1833| -5.3167|Fermi, GBM FSW     |
|bn140427474 |TGF140427474|     26.1667|2014-04-27 11:20:34.366|2014-04-27 11:30:48.776|2014-04-27 11:22:50.480|TGF         | 27.2500|  1.4500|Fermi, GBM FSW     |
|bn140424564 |TGF140424564|     33.3667|2014-04-24 13:29:20.145|2014-04-24 13:39:34.556|2014-04-24 13:31:34.948|TGF         | 19.6000|  0.5500|Fermi, GBM FSW     |
|bn140423311 |TGF140423311|     32.5667|2014-04-23 07:25:46.740|2014-04-23 07:36:01.149|2014-04-23 07:27:59.046|TGF         |142.6500| -9.7833|Fermi, GBM FSW     |
|bn140422840 |TGF140422840|     26.9833|2014-04-22 20:06:59.597|2014-04-22 20:15:35.700|2014-04-22 20:09:17.583|TGF         |275.4333|  8.9500|Fermi, GBM FSW     |
|bn140418744 |TGF140418744|     11.5000|2014-04-18 17:48:22.871|2014-04-18 17:58:37.281|2014-04-18 17:50:40.729|TGF         |  9.9500| -4.1000|Fermi, GBM         |
|bn140409111 |TGF140409111|     13.0167|2014-04-09 02:37:26.305|2014-04-09 02:47:40.715|2014-04-09 02:39:42.915|TGF         |102.7833| -9.7667|Fermi, GBM FSW     |
|bn140405904 |TGF140405904|     30.1667|2014-04-05 21:39:10.390|2014-04-05 21:49:24.801|2014-04-05 21:41:25.576|TGF         | 31.5500|  5.5833|Fermi, GBM FSW     |
|bn140405771 |TGF140405771|     35.9500|2014-04-05 18:28:16.717|2014-04-05 18:38:31.128|2014-04-05 18:30:29.407|TGF         | 79.0167|  6.2000|Fermi, GBM FSW     |
|bn140401806 |TGF140401806|     24.5333|2014-04-01 19:18:01.434|2014-04-01 19:28:07.647|2014-04-01 19:20:12.923|TGF         |119.1667| -4.1667|Fermi, GBM FSW     |
|bn140327610 |TGF140327610|     34.4667|2014-03-27 14:36:01.544|2014-03-27 14:46:15.955|2014-03-27 14:38:14.394|TGF         | 41.1000| -0.0167|Fermi, GBM FSW     |
|bn140326352 |TGF140326352|     18.9833|2014-03-26 08:24:06.614|2014-03-26 08:34:21.025|2014-03-26 08:26:25.225|TGF         |138.7500| -2.4333|Fermi, GBM FSW     |
|bn140325760 |TGF140325760|     50.0000|2014-03-25 18:11:52.890|2014-03-25 18:22:07.301|2014-03-25 18:14:07.084|TGF         | 14.3500|  6.0833|Fermi, GBM FSW     |
|bn140323369 |TGF140323369|     24.9500|2014-03-23 08:49:13.090|2014-03-23 08:59:27.501|2014-03-23 08:51:31.988|TGF         |130.5500|-13.5333|Fermi, GBM FSW     |
|bn140316625 |TGF140316625|     35.0667|2014-03-16 14:57:59.494|2014-03-16 15:08:13.905|2014-03-16 15:00:18.744|TGF         |117.7500| -1.4167|Fermi, GBM FSW     |
|bn140315467 |TGF140315467|     26.2000|2014-03-15 11:10:18.544|2014-03-15 11:20:24.762|2014-03-15 11:12:29.954|TGF         |  2.5000|  1.9833|Fermi, GBM FSW     |
|bn140315270 |TGF140315270|     26.2000|2014-03-15 06:27:03.840|2014-03-15 06:37:18.250|2014-03-15 06:29:19.298|TGF         | 83.9667| -2.3667|Fermi, GBM FSW     |
|bn140310382 |TGF140310382|     11.5000|2014-03-10 09:07:29.907|2014-03-10 09:17:44.318|2014-03-10 09:09:43.461|TGF         |123.5167|-19.1667|Fermi, GBM FSW     |
|bn140308747 |TGF140308747|     30.8833|2014-03-08 17:53:41.523|2014-03-08 18:03:55.934|2014-03-08 17:55:53.541|TGF         |116.6167| -9.8667|Fermi, GBM FSW     |
|bn140306672 |TGF140306672|     23.6167|2014-03-06 16:05:57.366|2014-03-06 16:16:11.778|2014-03-06 16:08:10.681|TGF         | 27.8833|-12.1500|Fermi, GBM FSW     |
|bn140227023 |TGF140227023|     26.5167|2014-02-27 00:31:06.349|2014-02-27 00:41:20.757|2014-02-27 00:33:19.823|TGF         |110.4167| -1.8167|Fermi, GBM FSW     |
|bn140226794 |TGF140226794|     26.5833|2014-02-26 19:00:55.854|2014-02-26 19:11:02.071|2014-02-26 19:03:07.344|TGF         | 26.2833| -3.6333|Fermi, GBM FSW     |
|bn140221969 |TGF140221969|     26.3500|2014-02-21 23:13:35.217|2014-02-21 23:23:49.628|2014-02-21 23:15:54.339|TGF         | 33.0833|-17.1000|Fermi, GBM FSW     |
|bn140220838 |TGF140220838|     25.4167|2014-02-20 20:04:04.925|2014-02-20 20:14:19.336|2014-02-20 20:06:24.031|TGF         | 55.6667| -3.1333|Fermi, GBM FSW     |
|bn140218001 |TGF140218001|     27.0000|2014-02-17 23:58:39.392|2014-02-18 00:08:53.802|2014-02-18 00:00:58.498|TGF         | 63.3167|-20.3167|Fermi, GBM FSW     |
|bn140204581 |TGF140204581|     16.3667|2014-02-04 13:54:20.844|2014-02-04 14:04:35.255|2014-02-04 13:56:34.062|TGF         | 44.2333|-18.2333|Fermi, GBM FSW     |
|bn140127556 |TGF140127556|     30.5667|2014-01-27 13:19:05.062|2014-01-27 13:29:19.474|2014-01-27 13:21:18.761|TGF         | 19.6000|-17.4833|Fermi, GBM FSW     |
|bn140127503 |TGF140127503|     31.1667|2014-01-27 12:02:31.381|2014-01-27 12:06:28.954|2014-01-27 12:04:49.032|TGF         |115.3000|-23.0833|Fermi, GBM FSW     |
|bn140125521 |TGF140125521|     28.8833|2014-01-25 12:28:18.177|2014-01-25 12:32:15.750|2014-01-25 12:30:29.812|TGF         |142.8000|-18.4667|Fermi, GBM FSW     |
|bn140121882 |TGF140121882|     50.0000|2014-01-21 21:07:09.873|2014-01-21 21:17:24.285|2014-01-21 21:09:28.644|TGF         | 43.8500|-17.6167|Fermi, GBM FSW     |
|bn140120145 |TGF140120145|     26.9500|2014-01-20 03:25:52.344|2014-01-20 03:36:06.757|2014-01-20 03:28:07.531|TGF         |228.1667|-18.3500|Fermi, GBM FSW     |
|bn140118681 |TGF140118681|     30.1333|2014-01-18 16:18:56.111|2014-01-18 16:28:37.755|2014-01-18 16:21:11.970|TGF         |  9.7333| -3.5167|Fermi, GBM FSW     |
|bn140116504 |TGF140116504|     28.8333|2014-01-16 12:03:05.259|2014-01-16 12:13:19.672|2014-01-16 12:05:20.621|TGF         |123.1833|-17.0500|Fermi, GBM FSW     |
|bn140110804 |TGF140110804|     50.0000|2014-01-10 19:15:20.740|2014-01-10 19:25:35.151|2014-01-10 19:17:37.638|TGF         | 18.9333|  0.2167|Fermi, GBM FSW     |
|bn140104715 |TGF140104715|     34.8500|2014-01-04 17:06:51.344|2014-01-04 17:17:05.750|2014-01-04 17:09:07.057|TGF         | 97.2667|  0.7833|Fermi, GBM FSW     |
|bn131210172 |TGF131210172|     29.5167|2013-12-10 04:06:03.552|2013-12-10 04:16:17.960|2013-12-10 04:08:17.522|TGF         |161.3667|-13.1667|Fermi, GBM FSW     |
|bn131209794 |TGF131209794|     25.7333|2013-12-09 19:00:32.889|2013-12-09 19:10:39.105|2013-12-09 19:02:44.283|TGF         | 45.8000|-18.9500|Fermi, GBM FSW     |
|bn131207589 |TGF131207589|     26.1167|2013-12-07 14:06:32.630|2013-12-07 14:16:47.037|2013-12-07 14:08:50.663|TGF         | 23.6333|-10.0167|Fermi, GBM FSW     |
|bn131205795 |TGF131205795|     25.8667|2013-12-05 19:03:04.520|2013-12-05 19:09:04.974|2013-12-05 19:05:22.026|TGF         |289.1667|  5.9833|Fermi, GBM FSW     |
|bn131203777 |TGF131203777|     14.1167|2013-12-03 18:36:22.609|2013-12-03 18:46:37.019|2013-12-03 18:38:35.923|TGF         |132.5333| -5.4833|Fermi, GBM FSW     |
|bn131128714 |TGF131128714|     34.7833|2013-11-28 17:06:25.876|2013-11-28 17:16:40.287|2013-11-28 17:08:40.774|TGF         | 20.7167|  2.4333|Fermi, GBM         |
|bn131121989 |TGF131121989|     14.5667|2013-11-21 23:42:03.463|2013-11-21 23:52:09.681|2013-11-21 23:44:14.729|TGF         |119.2667|-17.0000|Fermi, GBM FSW     |
|bn131111871 |TGF131111871|     39.4500|2013-11-11 20:51:24.375|2013-11-11 21:01:38.786|2013-11-11 20:53:40.265|TGF         |287.4167|  3.3167|Fermi, GBM FSW     |
|bn131110912 |TGF131110912|     23.1833|2013-11-10 21:51:18.569|2013-11-10 22:01:32.978|2013-11-10 21:53:36.779|TGF         |106.9833| -6.6167|Fermi, GBM FSW     |
|bn131108624 |TGF131108624|     26.1833|2013-11-08 14:55:50.841|2013-11-08 15:06:05.252|2013-11-08 14:58:04.859|TGF         | 25.0167| -4.5000|Fermi, GBM FSW     |
|bn131108034 |TGF131108034|     27.1500|2013-11-08 00:47:16.187|2013-11-08 00:57:30.598|2013-11-08 00:49:28.845|TGF         |273.6500| 10.2833|Fermi, GBM FSW     |
|bn131103273 |TGF131103273|     32.3333|2013-11-03 06:30:58.003|2013-11-03 06:41:12.413|2013-11-03 06:33:10.437|TGF         |250.1833| 19.5167|Fermi, GBM FSW     |
|bn131102608 |TGF131102608|     23.2833|2013-11-02 14:33:06.143|2013-11-02 14:43:20.554|2013-11-02 14:35:25.250|TGF         |117.9333| 13.8333|Fermi, GBM FSW     |
|bn131102562 |TGF131102562|     26.7833|2013-11-02 13:26:48.363|2013-11-02 13:37:02.773|2013-11-02 13:29:05.965|TGF         |250.2167| 14.8333|Fermi, GBM FSW     |
|bn131102535 |TGF131102535|     26.3167|2013-11-02 12:47:46.497|2013-11-02 12:58:00.909|2013-11-02 12:50:05.236|TGF         |110.1833| -1.7167|Fermi, GBM FSW     |
|bn131024758 |TGF131024758|     19.1667|2013-10-24 18:09:45.049|2013-10-24 18:19:59.459|2013-10-24 18:11:59.067|TGF         |252.2000| 13.1333|Fermi, GBM FSW     |
|bn131019440 |TGF131019440|     28.0333|2013-10-19 10:31:08.476|2013-10-19 10:41:22.887|2013-10-19 10:33:24.847|TGF         |280.8000| 10.9000|Fermi, GBM FSW     |
|bn131017410 |TGF131017410|     26.4167|2013-10-17 09:47:54.464|2013-10-17 09:58:08.873|2013-10-17 09:50:08.162|TGF         | 72.6333| 13.8833|Fermi, GBM FSW     |
|bn131011026 |TGF131011026|     29.1667|2013-10-11 00:34:33.248|2013-10-11 00:44:47.658|2013-10-11 00:36:52.466|TGF         |101.5000| -4.6833|Fermi, GBM FSW     |
|bn130930128 |TGF130930128|     34.7500|2013-09-30 03:02:27.283|2013-09-30 03:12:41.694|2013-09-30 03:04:45.685|TGF         |292.2833| 19.1333|Fermi, GBM FSW     |
|bn130926289 |TGF130926289|     31.4333|2013-09-26 06:53:25.734|2013-09-26 07:03:40.144|2013-09-26 06:55:44.329|TGF         |265.1500| 18.8833|Fermi, GBM FSW     |
|bn130923380 |TGF130923380|     29.9000|2013-09-23 09:05:31.509|2013-09-23 09:14:15.805|2013-09-23 09:07:45.383|TGF         |278.9500|  9.9500|Fermi, GBM FSW     |
|bn130916490 |TGF130916490|     33.3500|2013-09-16 11:43:21.736|2013-09-16 11:53:36.145|2013-09-16 11:45:35.914|TGF         |265.0333| 19.9667|Fermi, GBM FSW     |
|bn130913030 |TGF130913030|     29.2000|2013-09-13 00:40:42.938|2013-09-13 00:50:57.347|2013-09-13 00:43:01.852|TGF         |356.8000| 13.2833|Fermi, GBM FSW     |
|bn130902834 |TGF130902834|     26.1333|2013-09-02 19:59:09.037|2013-09-02 20:09:23.445|2013-09-02 20:01:27.759|TGF         |145.6333| 13.1000|Fermi, GBM FSW     |
|bn130902572 |TGF130902572|     32.7167|2013-09-02 13:42:08.161|2013-09-02 13:52:22.569|2013-09-02 13:44:20.850|TGF         |257.5000| 18.6000|Fermi, GBM FSW     |
|bn130901904 |TGF130901904|     34.8500|2013-09-01 21:40:11.620|2013-09-01 21:50:26.027|2013-09-01 21:42:26.597|TGF         |112.3833|  6.5500|Fermi, LAT         |
|bn130820401 |TGF130820401|     26.8167|2013-08-20 09:34:52.471|2013-08-20 09:45:06.880|2013-08-20 09:37:09.977|TGF         | 79.9833| 23.2167|Fermi, GBM FSW     |
|bn130809361 |TGF130809361|     34.8167|2013-08-09 08:36:53.491|2013-08-09 08:46:35.131|2013-08-09 08:39:09.077|TGF         |272.7667| 10.9333|Fermi, GBM FSW     |
|bn130807946 |TGF130807946|     27.1167|2013-08-07 22:39:41.468|2013-08-07 22:49:47.685|2013-08-07 22:41:52.846|TGF         |296.2167|  8.9500|Fermi, GBM FSW     |
|bn130803857 |TGF130803857|     26.2833|2013-08-03 20:31:42.660|2013-08-03 20:41:48.877|2013-08-03 20:33:54.118|TGF         | 90.4667| 24.1667|Fermi, GBM FSW     |
|bn130728641 |TGF130728641|     28.4333|2013-07-28 15:21:28.632|2013-07-28 15:31:43.041|2013-07-28 15:23:41.722|TGF         |261.0833| 11.5667|Fermi, GBM FSW     |
|bn130728569 |TGF130728569|     33.5667|2013-07-28 13:37:32.245|2013-07-28 13:47:46.653|2013-07-28 13:39:49.670|TGF         |255.5833| 21.9000|Fermi, GBM FSW     |
|bn130727226 |TGF130727226|     15.2833|2013-07-27 05:23:45.428|2013-07-27 05:33:59.837|2013-07-27 05:26:03.286|TGF         |283.0000|  7.5000|Fermi, GBM FSW     |
|bn130724667 |TGF130724667|     34.7167|2013-07-24 15:58:37.465|2013-07-24 16:08:51.874|2013-07-24 16:00:55.547|TGF         |274.0000| 14.9667|Fermi, GBM FSW     |
|bn130721401 |TGF130721401|     31.7667|2013-07-21 09:35:46.983|2013-07-21 09:46:01.392|2013-07-21 09:38:02.649|TGF         |271.9667| 10.4833|Fermi, GBM         |
|bn130719482 |TGF130719482|     34.5000|2013-07-19 11:32:02.048|2013-07-19 11:42:16.457|2013-07-19 11:34:18.786|TGF         |261.8500| 12.1833|Fermi, GBM FSW     |
|bn130713734 |TGF130713734|     34.7667|2013-07-13 17:34:01.985|2013-07-13 17:44:16.394|2013-07-13 17:36:15.283|TGF         |281.2000| 25.5833|Fermi, GBM FSW     |
|bn130705109 |TGF130705109|     20.7167|2013-07-05 02:35:01.785|2013-07-05 02:45:16.194|2013-07-05 02:37:19.179|TGF         |120.0833| -0.2000|Fermi, GBM FSW     |
|bn130704808 |TGF130704808|     34.8833|2013-07-04 19:21:23.774|2013-07-04 19:31:05.416|2013-07-04 19:23:36.416|TGF         | 34.9167|  7.6833|Fermi, GBM FSW     |
|bn130702936 |TGF130702936|     25.9333|2013-07-02 22:25:25.791|2013-07-02 22:35:40.200|2013-07-02 22:27:44.705|TGF         |259.8500| 22.6000|Fermi, GBM FSW     |
|bn130628984 |TGF130628984|     34.5667|2013-06-28 23:34:09.987|2013-06-28 23:44:24.396|2013-06-28 23:36:23.188|TGF         | 27.1333|  2.8500|Fermi, GBM FSW     |
|bn130627255 |TGF130627255|     34.5000|2013-06-27 06:04:42.986|2013-06-27 06:14:57.396|2013-06-27 06:06:59.692|TGF         |265.6500| 18.1667|Fermi, GBM FSW     |
|bn130626975 |TGF130626975|     14.3667|2013-06-26 23:22:04.769|2013-06-26 23:32:19.178|2013-06-26 23:24:22.370|TGF         |282.1667| 20.3000|Fermi, GBM FSW     |
|bn130620676 |TGF130620676|     26.2500|2013-06-20 16:10:37.688|2013-06-20 16:20:52.097|2013-06-20 16:12:52.745|TGF         | 29.3667|  0.5000|Fermi, GBM FSW     |
|bn130611348 |TGF130611348|     25.9500|2013-06-11 08:18:46.067|2013-06-11 08:29:00.476|2013-06-11 08:20:59.173|TGF         |261.1333| 17.8333|Fermi, GBM FSW     |
|bn130608438 |TGF130608438|     26.7333|2013-06-08 10:28:53.513|2013-06-08 10:39:07.922|2013-06-08 10:31:07.611|TGF         |271.8000| 23.0167|Fermi, GBM FSW     |
|bn130607586 |TGF130607586|     25.8000|2013-06-07 14:01:30.731|2013-06-07 14:11:45.140|2013-06-07 14:03:45.933|TGF         |275.2833| 23.6833|Fermi, GBM FSW     |
|bn130601534 |TGF130601534|     19.0333|2013-06-01 12:46:23.576|2013-06-01 12:56:37.986|2013-06-01 12:48:41.594|TGF         |196.0167|-14.1833|Fermi, GBM FSW     |
|bn130531952 |TGF130531952|     34.8500|2013-05-31 22:47:58.060|2013-05-31 22:58:12.469|2013-05-31 22:50:14.990|TGF         |118.6667| 15.8500|Fermi, GBM FSW     |
|bn130526418 |TGF130526418|     31.9833|2013-05-26 09:59:48.109|2013-05-26 10:10:02.520|2013-05-26 10:02:02.880|TGF         |150.1500| -6.1500|Fermi, GBM FSW     |
|bn130525418 |TGF130525418|     25.8167|2013-05-25 09:59:06.597|2013-05-25 10:09:21.008|2013-05-25 10:01:25.576|TGF         |122.2667| 10.4833|Fermi, GBM FSW     |
|bn130524498 |TGF130524498|     34.7167|2013-05-24 11:54:19.702|2013-05-24 12:04:34.113|2013-05-24 11:56:36.265|TGF         |135.0667| -5.5333|Fermi, GBM FSW     |
|bn130521580 |TGF130521580|     35.0833|2013-05-21 13:53:33.484|2013-05-21 14:03:47.894|2013-05-21 13:55:46.062|TGF         |109.0667|  3.3833|Fermi, GBM FSW     |
|bn130520833 |TGF130520833|     30.8667|2013-05-20 19:57:35.397|2013-05-20 20:07:17.038|2013-05-20 19:59:50.023|TGF         |278.7500| 23.9167|Fermi, GBM FSW     |
|bn130520303 |TGF130520303|     24.9500|2013-05-20 07:14:23.452|2013-05-20 07:24:29.669|2013-05-20 07:16:34.942|TGF         |111.7500| 23.6167|Fermi, GBM FSW     |
|bn130518976 |TGF130518976|     29.0667|2013-05-18 23:22:44.377|2013-05-18 23:32:58.786|2013-05-18 23:24:57.707|TGF         |221.6167| 19.4833|Fermi, GBM FSW     |
|bn130516258 |TGF130516258|     30.9667|2013-05-16 06:08:58.542|2013-05-16 06:19:12.950|2013-05-16 06:11:10.719|TGF         |124.6000| 13.9167|Fermi, GBM FSW     |
|bn130515687 |TGF130515687|     34.8500|2013-05-15 16:27:09.437|2013-05-15 16:37:23.845|2013-05-15 16:29:22.527|TGF         |115.1333|  3.9167|Fermi, GBM FSW     |
|bn130512046 |TGF130512046|     26.3167|2013-05-12 01:04:39.682|2013-05-12 01:14:54.091|2013-05-12 01:06:55.220|TGF         | 20.1833|  0.9167|Fermi, GBM FSW     |
|bn130510430 |TGF130510430|     38.2000|2013-05-10 10:17:40.220|2013-05-10 10:27:54.629|2013-05-10 10:19:54.173|TGF         |106.0167| 13.3500|Fermi, GBM FSW     |
|bn130506648 |TGF130506648|     26.5333|2013-05-06 15:30:57.134|2013-05-06 15:41:11.543|2013-05-06 15:33:14.128|TGF         | 16.8500| -4.9500|Fermi, GBM FSW     |
|bn130505422 |TGF130505422|     27.7333|2013-05-05 10:05:31.386|2013-05-05 10:12:37.375|2013-05-05 10:07:44.187|TGF         |282.4333|  7.4000|Fermi, GBM FSW     |
|bn130503434 |TGF130503434|     36.8833|2013-05-03 10:23:03.115|2013-05-03 10:31:22.834|2013-05-03 10:25:14.637|TGF         |286.8000| 10.3333|Fermi, GBM FSW     |
|bn130502410 |TGF130502410|     30.0000|2013-05-02 09:48:35.676|2013-05-02 09:58:50.085|2013-05-02 09:50:53.870|TGF         |135.8167| -4.6833|Fermi, GBM FSW     |
|bn130430557 |TGF130430557|     23.8000|2013-04-30 13:19:36.998|2013-04-30 13:29:51.408|2013-04-30 13:21:55.560|TGF         |100.4833| -3.2333|Fermi, GBM FSW     |
|bn130416357 |TGF130416357|     27.0500|2013-04-16 08:31:50.954|2013-04-16 08:42:05.364|2013-04-16 08:34:06.572|TGF         |121.7667| -5.8167|Fermi, GBM FSW     |
|bn130416162 |TGF130416162|     31.9500|2013-04-16 03:51:27.319|2013-04-16 04:01:41.730|2013-04-16 03:53:41.785|TGF         |213.2167|-14.2500|Fermi, GBM FSW     |
|bn130415857 |TGF130415857|     16.3333|2013-04-15 20:31:59.218|2013-04-15 20:42:13.628|2013-04-15 20:34:13.188|TGF         |109.4000| -1.8333|Fermi, GBM FSW     |
|bn130415427 |TGF130415427|     31.6833|2013-04-15 10:12:43.412|2013-04-15 10:22:57.824|2013-04-15 10:14:57.223|TGF         | 89.4833|  0.9167|Fermi, GBM FSW     |
|bn130412908 |TGF130412908|     26.1833|2013-04-12 21:45:37.920|2013-04-12 21:52:27.526|2013-04-12 21:47:55.682|TGF         |283.6167|  6.6333|Fermi, GBM FSW     |
|bn130329243 |TGF130329243|     31.7167|2013-03-29 05:47:06.440|2013-03-29 05:57:20.850|2013-03-29 05:49:21.867|TGF         |107.2167| -1.8667|Fermi, GBM FSW     |
|bn130323347 |TGF130323347|     22.7167|2013-03-23 08:17:48.825|2013-03-23 08:28:03.235|2013-03-23 08:20:03.003|TGF         |107.0333| -5.7000|Fermi, GBM FSW     |
|bn130321926 |TGF130321926|     35.0000|2013-03-21 22:11:18.776|2013-03-21 22:21:33.185|2013-03-21 22:13:38.026|TGF         |103.0167| -0.6500|Fermi, GBM FSW     |
|bn130318876 |TGF130318876|     32.0000|2013-03-18 20:58:35.224|2013-03-18 21:08:49.633|2013-03-18 21:00:54.010|TGF         |123.5667|  9.2500|Fermi, GBM FSW     |
|bn130316390 |TGF130316390|     21.4333|2013-03-16 09:18:38.441|2013-03-16 09:28:52.851|2013-03-16 09:20:57.419|TGF         |123.4667|-15.0667|Fermi, GBM FSW     |
|bn130306223 |TGF130306223|     34.8333|2013-03-06 05:18:17.049|2013-03-06 05:28:23.268|2013-03-06 05:20:28.268|TGF         |        |        |Fermi, GBM         |
|bn130302331 |TGF130302331|     31.3833|2013-03-02 07:53:57.489|2013-03-02 08:04:11.899|2013-03-02 07:56:14.691|TGF         |142.4000|-15.2167|Fermi, GBM FSW     |
|bn130301689 |TGF130301689|     50.0000|2013-03-01 16:30:11.299|2013-03-01 16:40:25.709|2013-03-01 16:32:29.013|TGF         |136.2333|-12.3667|Fermi, GBM FSW     |
|bn130228676 |TGF130228676|     31.5667|2013-02-28 16:10:38.930|2013-02-28 16:20:53.341|2013-02-28 16:12:53.717|TGF         | 33.7667|-16.1667|Fermi, GBM FSW     |
|bn130227678 |TGF130227678|     27.6167|2013-02-27 16:13:32.099|2013-02-27 16:23:46.510|2013-02-27 16:15:48.309|TGF         | 17.1333| -6.4833|Fermi, GBM         |
|bn130217700 |TGF130217700|     26.9000|2013-02-17 16:45:54.438|2013-02-17 16:56:08.847|2013-02-17 16:48:09.463|TGF         |212.1167|-17.2500|Fermi, GBM FSW     |
|bn130215707 |TGF130215707|     29.6500|2013-02-15 16:55:13.658|2013-02-15 17:05:28.067|2013-02-15 16:57:27.228|TGF         |186.4167|-25.1167|Fermi, GBM         |
|bn130211721 |TGF130211721|     18.8500|2013-02-11 17:16:28.161|2013-02-11 17:26:42.571|2013-02-11 17:18:41.763|TGF         |144.6167|-14.6167|Fermi, GBM FSW     |
|bn130210754 |TGF130210754|     34.4833|2013-02-10 18:03:01.992|2013-02-10 18:13:16.403|2013-02-10 18:05:21.227|TGF         |283.8333| -1.6667|Fermi, GBM FSW     |
|bn130206086 |TGF130206086|     35.0500|2013-02-06 02:01:08.245|2013-02-06 02:11:22.655|2013-02-06 02:03:20.455|TGF         | 24.6500| -0.3000|Fermi, GBM FSW     |
|bn130204258 |TGF130204258|     33.4667|2013-02-04 06:09:59.746|2013-02-04 06:20:05.965|2013-02-04 06:12:11.300|TGF         |126.9500|-13.0667|Fermi, GBM FSW     |
|bn130202274 |TGF130202274|     33.2667|2013-02-02 06:32:33.897|2013-02-02 06:42:40.115|2013-02-02 06:34:45.243|TGF         |149.2000| -7.7333|Fermi, GBM FSW     |
|bn130131559 |TGF130131559|     21.6833|2013-01-31 13:23:14.870|2013-01-31 13:33:21.089|2013-01-31 13:25:26.616|TGF         | 94.6833|  8.6167|Fermi, GBM FSW     |
|bn130124463 |TGF130124463|     33.1667|2013-01-24 11:05:02.079|2013-01-24 11:15:16.490|2013-01-24 11:07:16.401|TGF         |135.9833|-13.3500|Fermi, GBM FSW     |
|bn130123444 |TGF130123444|     26.0333|2013-01-23 10:36:37.291|2013-01-23 10:46:51.701|2013-01-23 10:38:50.509|TGF         |  5.0333| -2.1000|Fermi, GBM FSW     |
|bn130117643 |TGF130117643|     15.1100|2013-01-17 15:23:51.183|2013-01-17 15:33:57.401|2013-01-17 15:26:02.289|TGF         |        |        |Fermi, GBM         |
|bn130113076 |TGF130113076|     33.8667|2013-01-13 01:46:31.597|2013-01-13 01:56:46.007|2013-01-13 01:48:46.063|TGF         | 20.4333| -6.1167|Fermi, GBM FSW     |
|bn130112722 |TGF130112722|     26.8500|2013-01-12 17:17:16.700|2013-01-12 17:27:31.111|2013-01-12 17:19:35.422|TGF         | 24.1667|-17.3333|Fermi, GBM FSW     |
